WKT_GEOM;ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;COORD_X;COORD_Y
POINT (1390248.237 4986243.296);231;competenza della Circoscrizione;Roveda Calcio;SI;;VIA GIOVANNI ROVEDA 34;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=234;PIASTRA POLIVALENTE;1390248,237;4986243,296
POINT (1390248.237 4986243.296);546;competenza della Circoscrizione;Roveda Calcio;SI;;VIA GIOVANNI ROVEDA 34;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=234;EDIFICI DI PERTINENZA;1390248,237;4986243,296
POINT (1393504.691 4985664.764);117;competenza della Circoscrizione;Bocciofila Guido Rossa;SI;;VIA EMANUELE ARTOM 14/A;TORINO;10127;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=189;BOCCIOFILA;1393504,691;4985664,764
POINT (1393504.691 4985664.764);118;competenza della Circoscrizione;Bocciofila Guido Rossa;SI;;VIA EMANUELE ARTOM 14/A;TORINO;10127;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=189;PALESTRA;1393504,691;4985664,764
POINT (1393504.691 4985664.764);547;competenza della Circoscrizione;Bocciofila Guido Rossa;SI;;VIA EMANUELE ARTOM 14/A;TORINO;10127;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=189;EDIFICI DI PERTINENZA;1393504,691;4985664,764
POINT (1395834.412 4988924.273);161;competenza del Settore Sport;Arci Garibaldi;NO;Circolo Garibaldi;VIA PIETRO GIURIA 56;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=318;BOCCIOFILA;1395834,412;4988924,273
POINT (1395834.412 4988924.273);548;competenza del Settore Sport;Arci Garibaldi;NO;Circolo Garibaldi;VIA PIETRO GIURIA 56;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=318;EDIFICI DI PERTINENZA;1395834,412;4988924,273
POINT (1393965.086 4988350.647);18;competenza del Settore Sport;Piscina Galileo Ferraris;NO;TORINO 81 scrl;CORSO GALILEO FERRARIS 290/A;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=200;PISCINA COPERTA;1393965,086;4988350,647
POINT (1393965.086 4988350.647);549;competenza del Settore Sport;Piscina Galileo Ferraris;NO;TORINO 81 scrl;CORSO GALILEO FERRARIS 290/A;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=200;EDIFICI DI PERTINENZA;1393965,086;4988350,647
POINT (1393965.086 4988350.647);550;competenza del Settore Sport;Piscina Galileo Ferraris;NO;TORINO 81 scrl;CORSO GALILEO FERRARIS 290/A;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=200;EDIFICI DI PERTINENZA;1393965,086;4988350,647
POINT (1392337.018 4993187.164);251;competenza del Settore Sport;Servais - Piscina ;NO;AICS Cultura e Sport;VIA GIOVANNI SERVAIS 62;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=86;PISCINA COPERTA;1392337,018;4993187,164
POINT (1393665.722 4987212.591);201;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;PISCINA COPERTA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);350;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;PISCINA SCOPERTA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);351;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;TENNIS;1393665,722;4987212,591
POINT (1393665.722 4987212.591);352;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;CALCIO;1393665,722;4987212,591
POINT (1393665.722 4987212.591);355;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;PALESTRA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);359;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;ATLETICA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);360;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;ROLLER;1393665,722;4987212,591
POINT (1393665.722 4987212.591);554;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);557;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);558;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);560;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);562;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);563;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);612;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);354;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;BOCCIOFILA;1393665,722;4987212,591
POINT (1393665.722 4987212.591);555;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;1393665,722;4987212,591
POINT (1393757.968 4988289.032);551;competenza del Settore Sport;Palazzo del Nuoto;NO;F.I.N.;VIA FILADELFIA 79/A;TORINO;10134;2;;EDIFICI DI PERTINENZA;1393757,968;4988289,032
POINT (1393757.968 4988289.032);156;competenza del Settore Sport;Palazzo del Nuoto;NO;F.I.N.;VIA FILADELFIA 79/A;TORINO;10134;2;;PISCINA COPERTA;1393757,968;4988289,032
POINT (1393917.871 4988261.149);19;competenza del Settore Sport;Piscina Stadio Monumentale;NO;;CORSO GALILEO FERRARIS 294;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=178;PISCINA COPERTA;1393917,871;4988261,149
POINT (1393917.871 4988261.149);552;competenza del Settore Sport;Piscina Stadio Monumentale;NO;;CORSO GALILEO FERRARIS 294;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=178;EDIFICI DI PERTINENZA;1393917,871;4988261,149
POINT (1393917.871 4988261.149);553;competenza del Settore Sport;Piscina Stadio Monumentale;NO;;CORSO GALILEO FERRARIS 294;TORINO;10134;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=178;EDIFICI DI PERTINENZA;1393917,871;4988261,149
POINT (1393179.412 4987507.344);244;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;CALCIO;1393179,412;4987507,344
POINT (1393179.412 4987507.344);361;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;BASKET;1393179,412;4987507,344
POINT (1393179.412 4987507.344);564;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;EDIFICI DI PERTINENZA;1393179,412;4987507,344
POINT (1393179.412 4987507.344);565;competenza del Settore Sport;Agnelli;NO;Com.Reg.PGS Piemonte;VIA PAOLO SARPI 106/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=156;EDIFICI DI PERTINENZA;1393179,412;4987507,344
POINT (1391079.002 4985715.447);154;competenza del Settore Sport;Faccioli;NO;ASD FEMM.LE JUVENTUS TORINO;VIA ARISTIDE FACCIOLI 72/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=317;CALCIO;1391079,002;4985715,447
POINT (1391079.002 4985715.447);116;competenza del Settore Sport;Faccioli;NO;ASD FEMM.LE JUVENTUS TORINO;VIA ARISTIDE FACCIOLI 72/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=317;CALCETTO;1391079,002;4985715,447
POINT (1391079.002 4985715.447);566;competenza del Settore Sport;Faccioli;NO;ASD FEMM.LE JUVENTUS TORINO;VIA ARISTIDE FACCIOLI 72/A;TORINO;10135;2;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=317;EDIFICI DI PERTINENZA;1391079,002;4985715,447
POINT (1397846.546 4991963.765);264;competenza del Settore Sport;Edisu - calcetto;NO;EDISU Piemonte;VIA NICOLO' TOMMASEO 33/A;TORINO;10153;7;;CALCETTO;1397846,546;4991963,765
POINT (1396615.584 4989703.746);580;competenza del Settore Sport;Reale Societa' Canottieri Cerea;NO;SOC. CANOTTIERI CEREA;VIALE VIRGILIO 61;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=192;EDIFICI DI PERTINENZA;1396615,584;4989703,746
POINT (1396615.584 4989703.746);291;competenza del Settore Sport;Reale Societa' Canottieri Cerea;NO;SOC. CANOTTIERI CEREA;VIALE VIRGILIO 61;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=192;CANOA;1396615,584;4989703,746
POINT (1396845.711 4990051.462);286;competenza del Settore Sport;Canoa Club Torino;NO;AS CANOA CLUB;VIALE UMBERTO CAGNI 23;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=150;CANOA;1396845,711;4990051,462
POINT (1396845.711 4990051.462);578;competenza del Settore Sport;Canoa Club Torino;NO;AS CANOA CLUB;VIALE UMBERTO CAGNI 23;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=150;EDIFICI DI PERTINENZA;1396845,711;4990051,462
POINT (1396845.711 4990051.462);579;competenza del Settore Sport;Canoa Club Torino;NO;AS CANOA CLUB;VIALE UMBERTO CAGNI 23;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=150;EDIFICI DI PERTINENZA;1396845,711;4990051,462
POINT (1396461.138 4989613.189);287;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;SCHERMA;1396461,138;4989613,189
POINT (1396461.138 4989613.189);288;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;PISCINA COPERTA;1396461,138;4989613,189
POINT (1396461.138 4989613.189);289;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;TENNIS;1396461,138;4989613,189
POINT (1396461.138 4989613.189);290;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;CALCETTO;1396461,138;4989613,189
POINT (1396461.138 4989613.189);567;competenza del Settore Sport;Club Scherma Villa Glicini;SI;Club Scherma Torino;VIALE CARLO CEPPI 5;TORINO;10126;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=152;EDIFICI DI PERTINENZA;1396461,138;4989613,189
POINT (1396238.03 4995640.042);177;competenza del Settore Sport;Massari;SI;Ass. Progetto Sport di Borgata;VIA GIUSEPPE MASSARI 114;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=197;PISCINA COPERTA;1396238,03;4995640,042
POINT (1396238.03 4995640.042);178;competenza del Settore Sport;Massari;SI;Ass. Progetto Sport di Borgata;VIA GIUSEPPE MASSARI 114;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=197;PALESTRA;1396238,03;4995640,042
POINT (1396238.03 4995640.042);179;competenza del Settore Sport;Massari;SI;Ass. Progetto Sport di Borgata;VIA GIUSEPPE MASSARI 114;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=197;GHIACCIO;1396238,03;4995640,042
POINT (1396238.03 4995640.042);473;competenza del Settore Sport;Massari;SI;Ass. Progetto Sport di Borgata;VIA GIUSEPPE MASSARI 114;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=197;EDIFICI DI PERTINENZA;1396238,03;4995640,042
POINT (1396238.03 4995640.042);474;competenza del Settore Sport;Massari;SI;Ass. Progetto Sport di Borgata;VIA GIUSEPPE MASSARI 114;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=197;EDIFICI DI PERTINENZA;1396238,03;4995640,042
POINT (1396104.858 4988105.446);51;competenza del Settore Sport;Arca Enel;SI;ARCA ENEL SICILIA;CORSO SICILIA 50;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=157;BOCCIOFILA;1396104,858;4988105,446
POINT (1396104.858 4988105.446);52;competenza del Settore Sport;Arca Enel;SI;ARCA ENEL SICILIA;CORSO SICILIA 50;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=157;TENNIS;1396104,858;4988105,446
POINT (1396104.858 4988105.446);568;competenza del Settore Sport;Arca Enel;SI;ARCA ENEL SICILIA;CORSO SICILIA 50;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=157;EDIFICI DI PERTINENZA;1396104,858;4988105,446
POINT (1395788.824 4985923.86);38;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;CALCIO;1395788,824;4985923,86
POINT (1395788.824 4985923.86);40;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;TENNIS;1395788,824;4985923,86
POINT (1395788.824 4985923.86);41;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;PISCINA SCOPERTA;1395788,824;4985923,86
POINT (1395788.824 4985923.86);570;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;1395788,824;4985923,86
POINT (1395788.824 4985923.86);571;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;1395788,824;4985923,86
POINT (1395788.824 4985923.86);572;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;1395788,824;4985923,86
POINT (1395788.824 4985923.86);573;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;1395788,824;4985923,86
