WKT_GEOM;ID_AREE;DENOM;AMBITO;TIPO;LOTTO;GESTIONE;COORD_X;COORD_Y
POLYGON ((1394201.644 4989757.463,1394196.328 4989759.337,1394218.721 4989801.377,1394219.076 4989801.913,1394219.543 4989802.374,1394220.342 4989802.635,1394221.147 4989802.415,1394223.053 4989801.159,1394223.501 4989800.72,1394223.836 4989800.161,1394224.053 4989799.545,1394223.977 4989798.944,1394201.644 4989757.463));5646;CORSO DUCA DEGLI ABRUZZI;CORSO DUCA DEGLI ABRUZZI;BANCHINA ALBERATA;1;COMUNALE;1394210,25;4989779,5
POLYGON ((1391725.048 4992154.211,1391722.769 4992149.386,1391696.952 4992164.068,1391696.354 4992164.729,1391695.974 4992165.51,1391695.327 4992167.694,1391695.065 4992169.241,1391695.016 4992169.975,1391695.28 4992170.562,1391695.644 4992170.778,1391696.106 4992170.67,1391725.048 4992154.211));7641;CORSO FRANCIA;CORSO FRANCIA / CORSO BRUNELLESCHI;AIUOLA SPARTITRAFFICO;3;COMUNALE;1391709,375;4992160
POLYGON ((1392822.082 4986434.818,1392741.99 4986476.46,1392795.78 4986580.1,1392875.876 4986538.537,1392822.082 4986434.818));6644;SCUOLA;SCUOLA GIOVANNI XXIII;VERDE SCOLASTICO;9;COMUNALE;1392808,875;4986507,5
POLYGON ((1393639.867 4995620.766,1393628.043 4995611.651,1393615.2 4995598.081,1393500.074 4995509.067,1393498.354 4995513.221,1393530.178 4995538.148,1393544.749 4995552.997,1393648.888 4995633.275,1393649.781 4995633.713,1393650.653 4995633.783,1393652.424 4995633.612,1393653.13 4995633.347,1393653.608 4995632.762,1393653.727 4995632.017,1393653.455 4995631.312,1393653.17 4995631.021,1393639.867 4995620.766));8638;VIA SANSOVINO ANDREA;VIA SANSOVINO ANDREA;AIUOLA SPARTITRAFFICO;5;COMUNALE;1393574,6875;4995571,5
POLYGON ((1394226.833 4989758.927,1394226.748 4989759.692,1394226.876 4989760.159,1394243.334 4989792.269,1394243.871 4989792.872,1394244.611 4989793.281,1394245.446 4989793.581,1394246.301 4989793.716,1394228.84 4989759.227,1394228.278 4989758.561,1394227.536 4989758.166,1394227.158 4989758.29,1394226.833 4989758.927));5647;CORSO DUCA DEGLI ABRUZZI;CORSO DUCA DEGLI ABRUZZI;BANCHINA ALBERATA;1;COMUNALE;1394236,5;4989776,75
POLYGON ((1391664.871 4991924.775,1391661.628 4991888.19,1391627.419 4991886.046,1391628.664 4991903.001,1391630.041 4991920.158,1391631.898 4991938.741,1391634.059 4991957.291,1391636.297 4991972.607,1391638.803 4991987.885,1391641.361 4992001.512,1391643.585 4992011.732,1391645.781 4992022.554,1391648.756 4992035.626,1391654.16 4992057.218,1391657.376 4992068.872,1391663.242 4992088.664,1391668.281 4992104.524,1391669.924 4992109.182,1391673.847 4992119.926,1391677.256 4992128.846,1391683.742 4992144.982,1391684.512 4992146.338,1391685.6 4992147.454,1391686.935 4992148.258,1391688.431 4992148.697,1391689.989 4992148.743,1391691.508 4992148.392,1391692.337 4992148.012,1391716.727 4992134.541,1391707.243 4992109.361,1391703.697 4992099.469,1391700.314 4992089.518,1391694.573 4992071.872,1391690.627 4992058.731,1391686.997 4992045.503,1391680.041 4992018.445,1391675.734 4991998.452,1391672.529 4991982.399,1391670.999 4991973.77,1391669.525 4991964.399,1391667.976 4991953.217,1391666.756 4991943.377,1391664.871 4991924.775));7642;CORSO BRUNELLESCHI FILIPPO;CORSO BRUNELLESCHI FILIPPO (MERCATO);BANCHINA ALBERATA;3;COMUNALE;1391672,125;4992047,5
POLYGON ((1392822.082 4986434.818,1392875.876 4986538.537,1392886.388 4986533.034,1392910.076 4986520.847,1392924.24 4986513.44,1392870.2 4986409.78,1392845.134 4986422.558,1392822.082 4986434.818));6645;VIA CERCENASCO;VIA CERCENASCO;GIARDINO;9;COMUNALE;1392873,125;4986474,5
POLYGON ((1394016.327 4995919.123,1394036.011 4995941.277,1394036.619 4995942.057,1394044.134 4995954.442,1394045.526 4995956.406,1394046.667 4995957.789,1394206.151 4996134.251,1394207.136 4996135.056,1394232.052 4996151.314,1394233.27 4996151.783,1394234.657 4996151.828,1394235.6 4996151.656,1394236.794 4996151.219,1394238.099 4996150.343,1394238.398 4996149.948,1394238.563 4996149.475,1394238.542 4996148.372,1394238.312 4996147.58,1394237.8 4996146.544,1394236.869 4996145.366,1394236.273 4996144.885,1394214.891 4996131.108,1394212.196 4996129.178,1394209.688 4996127,1394207.027 4996124.372,1394204.478 4996121.646,1394013.931 4995909.375,1394013.092 4995908.872,1394012.023 4995908.762,1394011.327 4995908.907,1394010.588 4995909.375,1394010.134 4995910.203,1394010.011 4995911.2,1394010.119 4995911.851,1394010.508 4995912.576,1394016.327 4995919.123));8639;VIA SANSOVINO ANDREA;VIA SANSOVINO ANDREA;AIUOLA SPARTITRAFFICO;5;COMUNALE;1394124,25;4996038
POLYGON ((1394385.181 4990106.132,1394387.009 4990105.166,1394286.067 4989911.429,1394284.265 4989912.448,1394281.898 4989907.958,1394281.563 4989907.423,1394281.126 4989907.05,1394280.526 4989907.041,1394279.92 4989907.307,1394273.941 4989910.385,1394273.469 4989910.746,1394273.119 4989911.245,1394272.948 4989911.992,1394273.119 4989912.73,1394277.446 4989921.291,1394279.935 4989918.246,1394280.776 4989918.01,1394353.83 4990058.321,1394351.235 4990063.734,1394351.42 4990064.089,1394357.063 4990064.531,1394365.837 4990081.383,1394363.176 4990082.769,1394362.781 4990085.908,1394362.965 4990086.262,1394364.008 4990084.366,1394367.685 4990084.932,1394378.536 4990105.774,1394375.978 4990110.345,1394378.743 4990115.649,1394379.169 4990116.017,1394379.689 4990116.241,1394380.154 4990116.286,1394380.604 4990116.158,1394387.023 4990112.68,1394387.378 4990112.294,1394387.628 4990111.256,1394387.583 4990110.743,1394385.181 4990106.132));5648;CORSO DUCA DEGLI ABRUZZI;CORSO DUCA DEGLI ABRUZZI;BANCHINA ALBERATA;1;COMUNALE;1394330,25;4990004,75
POLYGON ((1391658.267 4991783.766,1391658.596 4991778.15,1391661.14 4991778.316,1391663.402 4991776.483,1391663.717 4991773.74,1391665.448 4991754.043,1391667.453 4991736.008,1391669.855 4991718.021,1391672.652 4991700.092,1391675.844 4991682.228,1391679.429 4991664.44,1391683.406 4991646.734,1391687.771 4991629.121,1391692.524 4991611.608,1391694.73 4991604.803,1391695.342 4991603.635,1391695.403 4991603.319,1391695.186 4991602.838,1391694.74 4991602.364,1391694.363 4991602.11,1391693.785 4991601.994,1391689.107 4991602.983,1391684.958 4991603.714,1391679.246 4991604.448,1391673.507 4991604.857,1391668.163 4991605.071,1391662.818 4991605.138,1391662.31 4991605.06,1391661.805 4991605.237,1391661.432 4991605.628,1391661.244 4991606.1,1391660.831 4991608.03,1391658.242 4991616.718,1391653.483 4991633.78,1391646.198 4991663.964,1391642.97 4991679.065,1391640.135 4991694.244,1391637.693 4991709.492,1391635.648 4991724.797,1391634.745 4991732.735,1391630.564 4991773.939,1391630.601 4991774.651,1391631.008 4991775.239,1391631.285 4991775.413,1391632.727 4991775.807,1391637.078 4991776.15,1391636.36 4991784.709,1391633.328 4991784.401,1391631.366 4991784.336,1391630.773 4991784.435,1391630.058 4991785.067,1391629.863 4991785.463,1391628.388 4991819.965,1391627.937 4991837.714,1391628.013 4991839.992,1391628.497 4991843.386,1391629.268 4991846.763,1391630.33 4991850.369,1391632.313 4991855.591,1391634.58 4991860.75,1391636.884 4991865.525,1391638.178 4991867.511,1391639.598 4991869.258,1391642.974 4991871.986,1391644.111 4991871.583,1391646.191 4991870.178,1391648.16 4991868.08,1391649.339 4991866.481,1391650.81 4991864.008,1391655.144 4991855.293,1391656.504 4991852.195,1391657.725 4991849.012,1391659.12 4991844.566,1391659.653 4991842.312,1391660.04 4991840.022,1391660.436 4991836.342,1391662.361 4991789.061,1391662.576 4991786.063,1391660.711 4991783.975,1391658.267 4991783.766));7643;CORSO BRUNELLESCHI FILIPPO;CORSO BRUNELLESCHI FILIPPO;BANCHINA ALBERATA;3;COMUNALE;1391661,625;4991691,75
POLYGON ((1392870.2 4986409.78,1392924.24 4986513.44,1393018.52 4986464.43,1392984.91 4986399.57,1392958.178 4986413.423,1392948.258 4986394.302,1392938.999 4986373.981,1392870.2 4986409.78));6646;SCUOLA;SCUOLA PIAZZA GUALA;VERDE SCOLASTICO;9;COMUNALE;1392947,8125;4986443,5
POLYGON ((1394263.302 4996162.407,1394253.429 4996156.149,1394252.443 4996155.833,1394251.367 4996155.969,1394250.635 4996156.255,1394249.682 4996156.81,1394248.535 4996157.731,1394248.139 4996158.238,1394247.901 4996158.842,1394247.849 4996160.197,1394248.089 4996161.09,1394248.693 4996162.091,1394249.16 4996162.495,1394271.105 4996176.579,1394417.464 4996268.984,1394419.951 4996265.069,1394386.696 4996243.932,1394371.758 4996231.149,1394263.302 4996162.407));8640;VIA SANSOVINO ANDREA;VIA SANSOVINO ANDREA;AIUOLA SPARTITRAFFICO;5;COMUNALE;1394335,0625;4996212,5
POLYGON ((1394500.981 4990325.744,1394500.337 4990324.741,1394499.825 4990324.433,1394499.274 4990324.472,1394491.724 4990328.387,1394491.418 4990328.743,1394491.309 4990329.216,1394491.364 4990329.905,1394491.594 4990330.566,1394493.713 4990334.573,1394496.699 4990333.026,1394507.514 4990353.386,1394504.778 4990354.839,1394583.633 4990505.059,1394584.425 4990505.856,1394585.268 4990506.174,1394586.199 4990506.038,1394587.061 4990505.4,1394587.4 4990504.768,1394588.066 4990502.88,1394588.378 4990501.394,1394588.754 4990498.704,1394588.815 4990496.88,1394588.799 4990494.892,1394588.626 4990493.128,1394588.392 4990492.051,1394586.342 4990487.452,1394588.808 4990486.144,1394505.326 4990328.556,1394503.076 4990329.722,1394500.981 4990325.744));5649;CORSO DUCA DEGLI ABRUZZI;CORSO DUCA DEGLI ABRUZZI;BANCHINA ALBERATA;1;COMUNALE;1394540;4990408
POLYGON ((1391703.303 4991581.696,1391704.823 4991577.37,1391703.578 4991574.76,1391710.352 4991555.507,1391713.006 4991554.085,1391716.088 4991545.315,1391716.108 4991544.822,1391715.877 4991544.331,1391715.602 4991544.045,1391715.276 4991543.872,1391687.71 4991534.03,1391686.962 4991533.85,1391686.203 4991533.872,1391685.589 4991534.156,1391685.184 4991534.682,1391681.481 4991545.196,1391681.782 4991545.612,1391682.057 4991545.692,1391682.32 4991545.618,1391686.244 4991543.333,1391686.919 4991543.526,1391675.047 4991577.319,1391669.067 4991580.45,1391666.43 4991587.932,1391665.957 4991589.375,1391665.937 4991589.921,1391666.297 4991590.617,1391666.98 4991591.021,1391668.068 4991591.135,1391675.724 4991590.984,1391679.78 4991590.723,1391683.827 4991590.307,1391687.625 4991589.672,1391691.388 4991588.83,1391695.175 4991587.768,1391698.905 4991586.49,1391700.443 4991585.829,1391701.853 4991584.872,1391702.257 4991584.419,1391702.523 4991583.891,1391703.303 4991581.696));7644;CORSO BRUNELLESCHI FILIPPO;CORSO BRUNELLESCHI FILIPPO;BANCHINA ALBERATA;3;COMUNALE;1391691;4991562
POLYGON ((1392922.537 4986212.454,1392927.47 4986222.323,1392931.144 4986220.746,1392975.921 4986197.824,1392980.751 4986194.501,1392966.201 4986164.816,1392960.343 4986171.335,1392922.537 4986212.454));6647;PIAZZA GUALA PIETRO FRANCESCO;PIAZZA GUALA PIETRO FRANCESCO;PIAZZALE ALBERATO;9;COMUNALE;1392960,0625;4986193,5
POLYGON ((1394283.501 4996140.93,1394282.403 4996139.964,1394268.222 4996128.555,1394267.71 4996128.248,1394267.163 4996128.14,1394266.621 4996128.346,1394266.171 4996128.767,1394258.095 4996139.892,1394257.704 4996140.562,1394257.522 4996141.268,1394257.748 4996141.953,1394258.29 4996142.506,1394278.019 4996155.133,1394278.624 4996155.288,1394279.119 4996155.118,1394283.853 4996152.003,1394285.483 4996150.521,1394286.713 4996149.078,1394288.163 4996147.164,1394288.171 4996146.509,1394288.052 4996146.244,1394286.271 4996143.757,1394284.181 4996141.524,1394283.501 4996140.93));8641;VIA CUNIBERTI VITTORIO;VIA CUNIBERTI VITTORIO / VIA SANSOVINO;AIUOLA SPARTITRAFFICO;5;COMUNALE;1394271;4996141,5
POLYGON ((1394607.775 4990472.948,1394590.798 4990440.671,1394587.866 4990435.433,1394555.709 4990373.613,1394550.004 4990362.423,1394523.177 4990311.937,1394522.753 4990311.654,1394522.354 4990311.574,1394521.973 4990311.656,1394514.868 4990315.749,1394514.453 4990316.054,1394514.125 4990316.458,1394514.039 4990316.883,1394514.166 4990317.309,1394516.6 4990321.875,1394514.484 4990323.044,1394570.087 4990428.626,1394572.184 4990427.523,1394592.317 4990466.013,1394602.533 4990484.531,1394603.521 4990485.459,1394605.128 4990486.592,1394606.794 4990487.562,1394608.596 4990488.341,1394610.567 4990489.153,1394612.925 4990489.851,1394614.766 4990489.305,1394615.119 4990488.967,1394615.388 4990488.025,1394615.357 4990487.436,1394615.179 4990486.908,1394607.775 4990472.948));5650;CORSO DUCA DEGLI ABRUZZI;CORSO DUCA DEGLI ABRUZZI;BANCHINA ALBERATA;1;COMUNALE;1394564,75;4990404,75
POLYGON ((1391780.927 4991360.993,1391783.042 4991355.061,1391783.106 4991354.533,1391782.975 4991353.98,1391782.292 4991353,1391781.659 4991352.608,1391755.084 4991343.121,1391754.169 4991343.044,1391753.225 4991343.346,1391752.693 4991343.717,1391752.242 4991344.376,1391747.596 4991358.021,1391747.701 4991358.356,1391747.96 4991358.533,1391748.237 4991358.51,1391752.01 4991356.458,1391752.33 4991356.498,1391752.622 4991356.699,1391752.719 4991356.969,1391744.953 4991379.373,1391739.379 4991382.083,1391737.073 4991388.835,1391737.084 4991389.206,1391737.38 4991389.23,1391740.51 4991387.861,1391741.483 4991388.155,1391699.568 4991507.82,1391693.635 4991510.619,1391692.188 4991516.349,1391692.088 4991516.98,1391692.241 4991517.608,1391692.717 4991518.108,1391693.321 4991518.398,1391720.52 4991527.888,1391721.188 4991528.056,1391721.856 4991527.964,1391722.38 4991527.534,1391722.696 4991526.938,1391725.135 4991519.638,1391723.689 4991517.176,1391778.522 4991362.067,1391780.927 4991360.993));7645;CORSO BRUNELLESCHI FILIPPO;CORSO BRUNELLESCHI FILIPPO;BANCHINA ALBERATA;3;COMUNALE;1391737,625;4991438,5
POLYGON ((1393141.444 4986145.896,1393182.519 4986231.673,1393271.07 4986185.72,1393230.426 4986099.698,1393141.444 4986145.896));6648;CORSO CROCE BENEDETTO;CORSO CROCE BENEDETTO;VERDE SCOLASTICO;9;COMUNALE;1393206,25;4986165,5
POLYGON ((1394470.597 4990214.038,1394449.438 4990174.128,1394447.123 4990177.045,1394419.211 4990122.943,1394421.238 4990119.355,1394417.369 4990112.016,1394416.524 4990110.589,1394416.192 4990110.328,1394415.532 4990110.214,1394414.903 4990110.392,1394407.546 4990114.673,1394407.178 4990115.209,1394407.221 4990115.863,1394409.64 4990120.453,1394407.429 4990121.619,1394434.946 4990173.799,1394437.157 4990172.633,1394462.638 4990220.953,1394460.427 4990222.119,1394502.743 4990302.365,1394504.954 4990301.199,1394507.483 4990305.915,1394508.068 4990306.627,1394508.798 4990306.993,1394509.566 4990306.882,1394516.496 4990302.939,1394516.742 4990302.682,1394516.887 4990302.113,1394516.829 4990301.53,1394516.262 4990299.966,1394511.295 4990290.456,1394508.904 4990294.319,1394472.836 4990225.236,1394475.021 4990222.383,1394470.597 4990214.038));5651;CORSO DUCA DEGLI ABRUZZI;CORSO DUCA DEGLI ABRUZZI;BANCHINA ALBERATA;1;COMUNALE;1394462;4990209
POLYGON ((1394602.546 4996273.312,1394603.828 4996272.616,1394604.275 4996271.586,1394603.96 4996270.013,1394603.152 4996269.234,1394602.07 4996268.934,1394564.555 4996269.316,1394545.094 4996266.661,1394435.339 4996268.606,1394434.841 4996268.77,1394434.429 4996269.179,1394433.918 4996270.337,1394433.857 4996271.049,1394434.14 4996271.979,1394434.767 4996272.821,1394435.335 4996273.028,1394477.635 4996272.22,1394497.203 4996275.121,1394601.895 4996273.503,1394602.546 4996273.312));8642;VIA SANSOVINO ANDREA;VIA SANSOVINO ANDREA / PIAZZA STAMFPALIA;AIUOLA SPARTITRAFFICO;5;COMUNALE;1394519;4996271
POLYGON ((1391799.52 4991308.287,1391801.607 4991302.822,1391801.661 4991302.407,1391801.349 4991301.679,1391800.871 4991301.189,1391799.951 4991300.658,1391799.021 4991300.515,1391767.285 4991304.457,1391766.737 4991304.813,1391765.824 4991305.714,1391765.447 4991306.449,1391764.512 4991309.169,1391764.553 4991309.48,1391764.904 4991309.552,1391768.778 4991307.976,1391769.62 4991308.447,1391764.004 4991323.822,1391758.549 4991325.888,1391757.631 4991328.233,1391757.532 4991329.177,1391757.835 4991330.162,1391758.217 4991330.717,1391758.897 4991331.184,1391785.449 4991340.252,1391786.297 4991340.347,1391786.973 4991340.216,1391787.88 4991339.743,1391788.449 4991338.999,1391789.481 4991336.237,1391788.219 4991333.315,1391796.824 4991309.362,1391799.52 4991308.287));7646;CORSO BRUNELLESCHI FILIPPO;CORSO BRUNELLESCHI FILIPPO;BANCHINA ALBERATA;3;COMUNALE;1391779,625;4991320,75
POLYGON ((1393410.783 4986413.193,1393428.038 4986404.029,1393426.38 4986403.789,1393426.021 4986403.446,1393374.268 4986293.709,1393353.708 4986302.917,1393386.633 4986374.342,1393391.059 4986372.244,1393398.261 4986387.861,1393402.195 4986394.729,1393410.783 4986413.193));6649;CORSO CROCE BENEDETTO;CORSO CROCE BENEDETTO;GIARDINO;9;COMUNALE;1393390,875;4986350,75
POLYGON ((1393744.934 4995704.391,1393757.234 4995717.716,1393990.293 4995898.336,1393990.886 4995898.679,1393991.91 4995898.942,1393992.934 4995898.944,1393994.186 4995898.526,1393994.77 4995898.11,1393995.329 4995897.548,1393995.79 4995896.888,1393996.151 4995895.866,1393996.138 4995894.869,1393995.718 4995893.539,1393995.358 4995892.92,1393994.879 4995892.418,1393725.534 4995683.78,1393719.275 4995684.383,1393744.934 4995704.391));8643;VIA SANSOVINO ANDREA;VIA SANSOVINO ANDREA;AIUOLA SPARTITRAFFICO;5;COMUNALE;1393858,3125;4995791,5
POLYGON ((1394317.357 4989925.458,1394307.333 4989906.768,1394308.357 4989905.178,1394304.125 4989897.114,1394303.527 4989896.127,1394302.982 4989895.893,1394302.4 4989896.008,1394294.924 4989900.061,1394294.65 4989900.28,1394294.408 4989900.821,1394294.516 4989901.405,1394296.987 4989906.11,1394295.096 4989907.135,1394395.056 4990097.207,1394397.164 4990096.055,1394398.412 4990098.421,1394401.092 4990103.128,1394401.548 4990103.713,1394402.099 4990103.944,1394402.685 4990103.816,1394409.542 4990099.959,1394410.046 4990099.527,1394410.283 4990098.962,1394410.127 4990098.205,1394409.777 4990097.465,1394400.846 4990081.031,1394398.662 4990084.413,1394357.093 4990003.517,1394359.017 4989999.794,1394354.91 4989992.064,1394351.858 4989995.218,1394316.729 4989929.691,1394319.701 4989926.97,1394318.695 4989924.88,1394317.357 4989925.458));5652;CORSO DUCA DEGLI ABRUZZI;CORSO DUCA DEGLI ABRUZZI;BANCHINA ALBERATA;1;COMUNALE;1394352,375;4990005,25
POLYGON ((1391773.066 4991287.921,1391772.213 4991290.466,1391772.173 4991290.819,1391772.334 4991291.151,1391772.741 4991291.422,1391773.421 4991291.468,1391807.983 4991282.449,1391809.079 4991282.044,1391809.694 4991281.468,1391810.061 4991280.684,1391810.878 4991278.443,1391812.346 4991274.102,1391811.024 4991271.497,1391835.948 4991201.335,1391838.154 4991200.195,1391841.636 4991189.853,1391838.28 4991183.071,1391841.048 4991175.593,1391847.928 4991172.471,1391849.951 4991166.518,1391848.627 4991163.693,1391890.497 4991045.303,1391893.288 4991043.175,1391895.018 4991037.815,1391895.151 4991036.889,1391894.891 4991035.953,1391893.948 4991034.76,1391892.381 4991034.71,1391868.075 4991036.321,1391866.13 4991036.737,1391864.256 4991037.539,1391862.657 4991038.498,1391861.227 4991039.706,1391860.166 4991040.801,1391859.414 4991042.064,1391847.898 4991074.996,1391842.752 4991089.417,1391847.547 4991087.099,1391848.337 4991087.376,1391800.538 4991223.718,1391794.671 4991226.609,1391792.742 4991232.101,1391797.651 4991231.597,1391779.792 4991282.091,1391774.491 4991283.292,1391773.066 4991287.921));7647;CORSO BRUNELLESCHI FILIPPO;CORSO BRUNELLESCHI FILIPPO;BANCHINA ALBERATA;3;COMUNALE;1391833,625;4991168,5
POLYGON ((1393279.815 4986176.407,1393280.423 4986177.075,1393280.995 4986177.265,1393281.882 4986177.094,1393282.507 4986176.443,1393282.642 4986175.55,1393282.502 4986175.116,1393244.273 4986092.913,1393244.201 4986092.615,1393243.651 4986091.863,1393242.773 4986091.55,1393241.871 4986091.784,1393241.256 4986092.484,1393241.121 4986093.251,1393241.46 4986094.119,1393279.815 4986176.407));6650;CORSO CROCE BENEDETTO;CORSO CROCE BENEDETTO;BANCHINA ALBERATA;9;COMUNALE;1393261,875;4986134,5
