ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;geometry;LATITUDE;LONGITUDE;QUARTIERE;DQUARTIERE;DCIRCOSCRIZ
531;competenza della Circoscrizione;Bocciofila Gabetto;NO;;VIA MONTEVIDEO 41;TORINO;10134;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=165;EDIFICI DI PERTINENZA;POINT (7.656975236288386 45.03526631050121);45.035266310501214;7.656975236288386;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
193;competenza della Circoscrizione;Bocciofila Gabetto;NO;;VIA MONTEVIDEO 41;TORINO;10134;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=165;BOCCIOFILA;POINT (7.656975236288386 45.03526631050121);45.035266310501214;7.656975236288386;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
253;competenza della Circoscrizione;Bocciofila Luigi Papale (Gruppo Famigliare Mirafiori);NO;;VIA GIUDITTA SIDOLI 28/A;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=274;BOCCIOFILA;POINT (7.645556632990067 45.0253280702366);45.0253280702366;7.645556632990067;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
530;competenza della Circoscrizione;Bocciofila Luigi Papale (Gruppo Famigliare Mirafiori);NO;;VIA GIUDITTA SIDOLI 28/A;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=274;EDIFICI DI PERTINENZA;POINT (7.645556632990067 45.0253280702366);45.0253280702366;7.645556632990067;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
192;competenza della Circoscrizione;Palestra Scolastica Istituto Comprensivo Via Montevideo (ex Duca degli Abruzzi);NO;;VIA MONTEVIDEO 11;TORINO;10134;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=162;PISCINA COPERTA;POINT (7.653410136665089 45.03643087333606);45.03643087333606;7.653410136665089;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
201;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;PISCINA COPERTA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
350;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;PISCINA SCOPERTA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
351;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;TENNIS;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
352;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;CALCIO;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
355;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;PALESTRA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
359;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;ATLETICA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
360;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;ROLLER;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
554;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
557;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
558;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
560;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
562;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
563;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
612;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
354;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;BOCCIOFILA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
555;competenza del Settore Sport;Sisport;NO;SISPORT FIAT spa;VIA PIER DOMENICO OLIVERO 40;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=167;EDIFICI DI PERTINENZA;POINT (7.649808909893689 45.03020918930836);45.03020918930836;7.6498089098936894;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
210;competenza del Settore Sport;Stadio Passo Buole;SI;ASD Bacicalupo/ACD Lingotto    Juve 98/Torino 3006                   Softball Junior Torino;VIA PASSO BUOLE 96;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=174;BASEBALL;POINT (7.650417933921717 45.02565404442692);45.02565404442692;7.650417933921717;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
212;competenza del Settore Sport;Stadio Passo Buole;SI;ASD Bacicalupo/ACD Lingotto    Juve 98/Torino 3006                   Softball Junior Torino;VIA PASSO BUOLE 96;TORINO;10135;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=174;CALCIO;POINT (7.650417933921717 45.02565404442692);45.02565404442692;7.650417933921717;10;Mercati generali;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
